Original_region,Reference_where_data_were_collated,Website_of_source_of_collated_data,Primary_reference_of_dataset,Original_crop,Original_crop_component,Crop_aggregate_category,Nutrient,Crop_nutrient_concentration_kg_nutrient,Unit
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Vegetables fresh nes',Crop_products,'Vegetables',P,0.000021,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Mushrooms and truffles',Crop_products,'Vegetables',P,0.000021,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Pumpkins; squash and gourds',Crop_products,'Vegetables',P,0.000021,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Peppermint',Crop_products,'Vegetables',P,0.000021,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Olives',Crop_products,'Vegetables',P,0.000021,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Maize; green',Crop_products,'Vegetables',P,0.000021,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Okra',Crop_products,'Vegetables',P,0.000021,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Cassava leaves',Crop_products,'Vegetables',P,0.000021,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Chicory roots',Crop_products,'Vegetables',P,0.000021,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Plantains',Crop_products,'Vegetables',P,0.0001959,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Peas; dry',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Chick peas',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Lentils',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Broad beans; horse beans; dry',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Tea',Crop_products,'Other Crops',P,0.007875,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Beans; green',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'String beans',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Leguminous vegetables; nes',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Beans; dry',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Cow peas; dry',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Pigeon peas',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Lupins',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Vetches',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Bambara beans',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Pulses; nes',Crop_products,'Other Crops',P,0.0025,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Coffee; green',Crop_products,'Other Crops',P,0.0022,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Spices; nes',Crop_products,'Other Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Hops',Crop_products,'Other Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Pyrethrum;Dried',Crop_products,'Other Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Carobs',Crop_products,'Other Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Cocoa beans',Crop_products,'Other Crops',P,0.0026,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Tobacco; unmanufactured',Crop_products,'Other Crops',P,0.0006,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Gums Natural',Crop_products,'Other Crops',P,0,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Bouwman 2017,'Natural rubber',Crop_products,'Other Crops',P,0,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,Wheat',Crop_products,'Wheat',P,0.0036,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,Rice',Crop_products,'Rice',P,0.0029,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Maize',Crop_products,'Maize',P,0.002977024,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Popcorn',Crop_products,'Maize',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Rye',Crop_products,'Other Cereal Crops',P,0.0035,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Barley',Crop_products,'Other Cereal Crops',P,0.0039,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Oats',Crop_products,'Other Cereal Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Sorghum',Crop_products,'Other Cereal Crops',P,0.0033,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Millet',Crop_products,'Other Cereal Crops',P,0.003268831,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Cereals; nes',Crop_products,'Other Cereal Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Buckwheat',Crop_products,'Other Cereal Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Canary seed',Crop_products,'Other Cereal Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Quinoa',Crop_products,'Other Cereal Crops',P,0.0041,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Fonio',Crop_products,'Other Cereal Crops',P,0.0021,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Triticale',Crop_products,'Other Cereal Crops',P,0.0039,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Mixed grain',Crop_products,'Other Cereal Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,Soybeans',Crop_products,'Soybean',P,0.0061,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Palm kernels',Crop_products,'Oil Palm',P,0.0034,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Oil palm fruit',Crop_products,'Oil Palm',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Palm oil',Crop_products,'Oil Palm',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Coconuts',Crop_products,'Other Oil Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Groundnuts; with shell',Crop_products,'Other Oil Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Linseed',Crop_products,'Other Oil Crops',P,0.0063,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Rapeseed',Crop_products,'Other Oil Crops',P,0.0073,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Sunflower seed',Crop_products,'Other Oil Crops',P,0.006,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Castor oil seed',Crop_products,'Other Oil Crops',P,0.0065,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Sesame seed',Crop_products,'Other Oil Crops',P,0.0062,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Mustard seed',Crop_products,'Other Oil Crops',P,0.006,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Safflower seed',Crop_products,'Other Oil Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Poppy seed',Crop_products,'Other Oil Crops',P,0.0098,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Melonseed',Crop_products,'Other Oil Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Tallowtree Seeds',Crop_products,'Other Oil Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Kapokseed in Shell',Crop_products,'Other Oil Crops',P,0.0087,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Hempseed',Crop_products,'Other Oil Crops',P,0.0046,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Karite Nuts (Sheanuts)',Crop_products,'Other Oil Crops',P,0.001,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Tung Nuts',Crop_products,'Other Oil Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Jojoba Seeds',Crop_products,'Other Oil Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Oilseeds; Nes',Crop_products,'Other Oil Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Seed cotton',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Cottonseed',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Kapok Fruit',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Flax fibre and tow',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Hemp Tow Waste',Crop_residues,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Cotton lint',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Jute',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Other Bastfibres',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Sisal',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Agave Fibres Nes',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Coir',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Manila Fibre (Abaca)',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Kapok Fibre',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Ramie',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Fibre Crops Nes',Crop_products,'Fibre Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Sugar beet',Crop_products,'Sugar Crops',P,0.0023,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Sugar cane',Crop_products,'Sugar Crops',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Sugar crops; nes',Crop_products,'Sugar Crops',P,0.0024,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Potatoes',Crop_products,'Roots and Tubers',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Cassava',Crop_products,'Roots and Tubers',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Sweet potatoes',Crop_products,'Roots and Tubers',P,0.0015,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Yams',Crop_products,'Roots and Tubers',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Yautia (cocoyam)',Crop_products,'Roots and Tubers',P,,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Taro (cocoyam)',Crop_products,'Roots and Tubers',P,0.0044,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Roots and Tubers; nes',Crop_products,'Roots and Tubers',P,0.0032,kg_nutrient_kg_DM
World,Zhang et al (2021),https://www.nature.com/articles/s43016-021-00318-5#additional-information,Feedipedia,'Dates',Crop_products,'Fruits',P,0.0027,kg_nutrient_kg_DM
